Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,StabilityInRole,LoyaltyToManager,AvgTrainingPerYear,AgeWhenStarted,AvgYearsPerCompany,IncomePerKm,CompanyLoyalty,PromotionFrequency,AvgMonthlyIncomePerYear
50,0.0,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,0.8,0.8,1.0,29,7.0,132.0,0.23809523809523808,1.0,3985.2
31,0.0,Travel_Rarely,1082,Research & Development,1,4,Medical,3,Male,87,3,1,Research Scientist,2,Single,2501,18775,1,No,17,3,2,0,1,4,3,1,1,1,0,1.0,0.0,4.0,30,1.0,1082.0,1.0,0.5,2501.0
41,0.0,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3,0.3333333333333333,0.5,0.6666666666666666,29,4.0,54.54545454545455,0.5,1.5,911.1666666666666
41,0.0,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,0.8571428571428571,1.0,0.2857142857142857,20,5.25,85.7,0.3333333333333333,0.875,2454.4285714285716
52,0.0,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,4,Male,70,3,4,Manager,4,Married,17099,13829,2,No,15,3,2,1,26,2,2,9,8,7,8,0.8888888888888888,0.8888888888888888,0.2222222222222222,26,13.0,1053.0,0.34615384615384615,1.125,1899.888888888889
40,0.0,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,0.8888888888888888,0.8888888888888888,0.4444444444444444,31,9.0,261.5,1.0,1.0,517.8888888888889
49,0.0,Travel_Frequently,636,Research & Development,10,4,Life Sciences,3,Female,35,3,5,Research Director,1,Single,18665,25594,9,Yes,11,3,4,0,22,4,3,3,2,1,2,0.6666666666666666,0.6666666666666666,1.3333333333333333,27,2.4444444444444446,63.6,0.13636363636363635,1.5,6221.666666666667
27,0.0,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4,0.3333333333333333,0.6666666666666666,0.5,21,6.0,20.5,1.0,1.2,961.5
38,0.0,Travel_Rarely,371,Research & Development,2,3,Life Sciences,4,Male,45,3,1,Research Scientist,4,Single,3944,4306,5,Yes,11,3,3,0,6,3,3,3,2,1,2,0.6666666666666666,0.6666666666666666,1.0,32,1.2,185.5,0.5,1.5,1314.6666666666667
51,0.0,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,No,11,3,2,0,14,5,3,4,2,3,2,0.5,0.5,1.25,37,7.0,270.5,0.2857142857142857,1.0,2649.0
40,0.0,Travel_Rarely,896,Research & Development,2,3,Medical,3,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,No,14,3,3,1,8,3,4,3,1,1,2,0.3333333333333333,0.6666666666666666,1.0,32,4.0,448.0,0.375,1.5,781.6666666666666
29,0.0,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,0.8,0.8,0.5,19,10.0,233.5,1.0,10.0,313.1
40,0.0,Travel_Rarely,658,Sales,10,4,Marketing,1,Male,67,2,3,Sales Executive,2,Divorced,9705,20652,2,No,12,3,2,1,11,2,2,1,0,0,0,0.0,0.0,2.0,29,5.5,65.8,0.09090909090909091,1.0,9705.0
30,0.0,Travel_Rarely,317,Research & Development,2,3,Life Sciences,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,No,20,4,3,0,11,2,3,5,4,0,2,0.8,0.4,0.4,19,5.5,158.5,0.45454545454545453,5.0,1218.2
29,0.0,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,No,12,3,2,2,8,2,4,3,2,1,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,21,2.0,12.210526315789474,0.375,1.5,1420.6666666666667
35,0.0,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,0.8,0.6,0.3,25,10.0,662.0,1.0,10.0,729.5
45,0.0,Travel_Rarely,1234,Sales,11,2,Life Sciences,4,Female,90,3,4,Manager,4,Married,17650,5404,3,No,13,3,2,1,26,4,4,9,3,1,1,0.3333333333333333,0.1111111111111111,0.4444444444444444,19,8.666666666666666,112.18181818181819,0.34615384615384615,4.5,1961.111111111111
43,0.0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,1,18,1,3,8,7,0,1,0.875,0.125,0.125,25,2.25,40.074074074074076,0.4444444444444444,8.0,1352.5
47,0.0,Travel_Rarely,359,Research & Development,2,4,Medical,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,No,19,3,2,2,26,2,4,20,17,5,6,0.85,0.3,0.1,21,8.666666666666666,179.5,0.7692307692307693,3.3333333333333335,858.45
51,0.0,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,3,2,0,29,1,2,5,2,0,3,0.4,0.6,0.2,22,9.666666666666666,127.72727272727273,0.1724137931034483,5.0,2628.4
46,0.0,Travel_Rarely,566,Research & Development,7,2,Medical,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,No,13,3,2,1,13,3,3,8,7,0,7,0.875,0.875,0.375,33,2.1666666666666665,80.85714285714286,0.6153846153846154,8.0,1355.625
44,1.0,Travel_Rarely,1376,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,14,3,4,1,24,1,3,20,6,3,6,0.3,0.3,0.05,20,2.6666666666666665,1376.0,0.8333333333333334,5.0,524.1
29,0.0,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,No,14,3,2,2,9,2,2,7,7,1,7,1.0,1.0,0.2857142857142857,20,3.0,694.0,0.7777777777777778,3.5,2303.4285714285716
46,0.0,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,No,25,4,3,3,24,2,3,24,13,15,7,0.5416666666666666,0.2916666666666667,0.08333333333333333,22,24.0,526.0,1.0,1.5,435.5416666666667
29,1.0,Travel_Rarely,341,Sales,1,3,Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Yes,19,3,3,3,5,3,3,3,2,0,2,0.6666666666666666,0.6666666666666666,1.0,24,0.8333333333333334,341.0,0.6,3.0,933.3333333333334
40,0.0,Travel_Rarely,759,Sales,2,2,Marketing,4,Female,46,3,2,Sales Executive,2,Divorced,5715,22553,7,No,12,3,3,2,8,5,3,5,4,1,3,0.8,0.6,1.0,32,1.1428571428571428,379.5,0.625,2.5,1143.0
30,1.0,Travel_Frequently,334,Sales,26,4,Marketing,3,Female,52,2,2,Sales Executive,1,Single,6696,22967,5,No,15,3,3,0,9,5,2,6,3,0,1,0.5,0.16666666666666666,0.8333333333333334,21,1.8,12.846153846153847,0.6666666666666666,6.0,1116.0
42,0.0,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,Female,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Yes,13,3,4,1,8,4,3,4,3,0,2,0.75,0.5,1.0,34,0.8888888888888888,932.0,0.5,4.0,1515.5
41,0.0,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7,0.875,0.875,0.375,31,5.0,254.5,0.8,8.0,851.375
42,0.0,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,0.4,0.5,0.15,21,40.0,247.5,0.9523809523809523,6.666666666666667,893.05
25,0.0,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,No,11,3,3,0,7,1,3,7,4,0,6,0.5714285714285714,0.8571428571428571,0.14285714285714285,18,7.0,47.84615384615385,1.0,7.0,299.42857142857144
31,1.0,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,No,17,3,3,0,9,2,1,3,1,1,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,22,4.5,105.0,0.3333333333333333,1.5,1411.0
41,0.0,Travel_Rarely,483,Research & Development,6,3,Medical,4,Male,95,2,2,Manufacturing Director,2,Single,6032,10110,6,Yes,15,3,4,0,8,3,3,5,4,1,2,0.8,0.4,0.6,33,1.3333333333333333,80.5,0.625,2.5,1206.4
36,0.0,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,0.875,0.75,0.125,18,2.0,214.5,0.8888888888888888,2.6666666666666665,338.125
38,0.0,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,Male,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,No,15,3,3,1,13,3,2,4,3,1,2,0.75,0.5,0.75,25,6.5,39.25,0.3076923076923077,2.0,1572.0
35,0.0,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,4,Female,40,4,1,Research Scientist,3,Single,2506,13301,3,No,13,3,3,0,7,0,3,2,2,2,2,1.0,1.0,0.0,28,2.3333333333333335,1258.0,0.2857142857142857,0.6666666666666666,1253.0
45,0.0,Non-Travel,1050,Sales,9,4,Life Sciences,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,No,13,3,4,1,15,2,3,15,10,4,12,0.6666666666666666,0.8,0.13333333333333333,30,15.0,116.66666666666667,1.0,3.0,372.8666666666667
47,0.0,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13,0.09090909090909091,0.5909090909090909,0.09090909090909091,19,3.111111111111111,72.33333333333333,0.7857142857142857,1.8333333333333333,625.9090909090909
56,0.0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,0.4,0.4,0.4,28,7.0,179.5,0.17857142857142858,1.0,3988.6
59,0.0,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,0.6666666666666666,0.6666666666666666,1.0,29,3.3333333333333335,710.0,0.1,1.0,6281.333333333333
28,1.0,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,1.0,1.0,0.5714285714285714,18,1.4285714285714286,654.0,0.7,1.75,316.57142857142856
50,1.0,Travel_Frequently,959,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Yes,14,3,4,0,5,4,3,0,0,0,0,,,6.0,45,1.6666666666666667,959.0,0.0,0.0,18711.0
30,0.0,Travel_Rarely,946,Research & Development,2,3,Medical,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0,,,6.0,18,2.4,473.0,0.0,0.0,18711.0
30,0.0,Travel_Rarely,125,Research & Development,9,2,Medical,4,Male,83,2,1,Laboratory Technician,3,Single,2206,16117,1,No,13,3,1,0,10,5,3,10,0,1,8,0.0,0.8,0.5,20,10.0,13.88888888888889,1.0,5.0,220.6
21,0.0,Non-Travel,895,Sales,9,2,Medical,1,Male,39,3,1,Sales Representative,4,Single,2610,2851,1,No,24,4,3,0,3,3,2,3,2,2,2,0.6666666666666666,0.6666666666666666,1.0,18,3.0,99.44444444444444,1.0,1.0,870.0
35,1.0,Travel_Rarely,622,Research & Development,14,4,Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Yes,24,4,4,1,5,2,1,4,2,0,2,0.5,0.5,0.5,30,5.0,44.42857142857143,0.8,4.0,935.75
40,0.0,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213,22495,3,Yes,13,3,3,1,10,3,3,7,7,1,7,1.0,1.0,0.42857142857142855,30,3.3333333333333335,117.1,0.7,3.5,316.14285714285717
56,0.0,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,0.7,0.1,0.1,26,4.285714285714286,92.44444444444444,0.3333333333333333,5.0,1110.3
46,0.0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,0.5,0.75,0.5,21,5.0,96.66666666666667,0.16,4.0,4770.25
40,0.0,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741,16523,8,Yes,15,3,3,1,15,2,4,7,2,3,7,0.2857142857142857,1.0,0.2857142857142857,25,1.875,47.63157894736842,0.4666666666666667,1.75,391.57142857142856
46,0.0,Travel_Rarely,945,Human Resources,5,2,Medical,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Yes,22,4,4,1,16,2,3,4,2,0,2,0.5,0.5,0.5,30,2.0,189.0,0.25,4.0,1255.25
35,0.0,Travel_Rarely,776,Sales,1,4,Marketing,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,No,14,3,2,0,16,2,3,15,13,2,8,0.8666666666666667,0.5333333333333333,0.13333333333333333,19,40.0,776.0,0.9375,5.0,287.46666666666664
40,0.0,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,0.3888888888888889,0.7222222222222222,0.16666666666666666,20,2.2222222222222223,65.88888888888889,0.9,6.0,749.9444444444445
36,0.0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,0.875,0.625,0.25,26,1.1111111111111112,53.375,0.8,8.0,1464.125
43,0.0,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8,0.35,0.4,0.15,23,20.0,155.0,1.0,10.0,204.05
31,0.0,Travel_Frequently,444,Sales,5,3,Marketing,4,Female,84,3,1,Sales Representative,2,Divorced,2789,3909,1,No,11,3,3,1,2,5,2,2,2,2,2,1.0,1.0,2.5,29,2.0,88.8,1.0,0.6666666666666666,1394.5
36,0.0,Travel_Rarely,1041,Human Resources,13,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143,25527,4,No,13,3,2,1,8,2,3,5,2,0,4,0.4,0.8,0.4,28,2.0,80.07692307692308,0.625,5.0,428.6
36,0.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,1.0,1.0,0.2857142857142857,19,8.5,363.0,0.4117647058823529,0.875,1464.5714285714287
45,0.0,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,0.875,0.125,0.375,36,40.0,477.0,0.8888888888888888,2.0,829.0
27,0.0,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,1.0,1.0,2.0,26,1.0,483.3333333333333,1.0,1.0,2566.0
51,0.0,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,0.9,0.75,0.25,28,3.2857142857142856,114.0,0.8695652173913043,1.25,976.85
53,0.0,Travel_Frequently,124,Sales,2,3,Marketing,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,No,12,3,1,1,30,2,3,15,7,6,12,0.4666666666666667,0.8,0.13333333333333333,23,15.0,62.0,0.5,2.142857142857143,501.6666666666667
31,1.0,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,0.0,0.0,2.0,19,4.0,26.7,0.08333333333333333,1.0,9824.0
35,0.0,Travel_Rarely,1343,Research & Development,27,1,Medical,3,Female,53,2,1,Research Scientist,1,Single,2559,17852,1,No,11,3,4,0,6,3,2,6,5,1,1,0.8333333333333334,0.16666666666666666,0.5,29,6.0,49.74074074074074,1.0,3.0,426.5
27,0.0,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,No,14,3,2,0,6,3,4,5,0,1,4,0.0,0.8,0.6,21,40.0,125.18181818181819,0.8333333333333334,2.5,419.8
27,0.0,Travel_Rarely,1469,Research & Development,1,2,Medical,4,Male,82,3,1,Laboratory Technician,2,Divorced,3816,17881,1,No,11,3,2,1,5,2,3,5,2,0,4,0.4,0.8,0.4,22,5.0,1469.0,1.0,5.0,763.2
34,0.0,Travel_Rarely,470,Research & Development,2,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,5957,23687,6,No,13,3,2,1,13,3,3,11,9,5,9,0.8181818181818182,0.8181818181818182,0.2727272727272727,21,2.1666666666666665,235.0,0.8461538461538461,1.8333333333333333,541.5454545454545
24,0.0,Travel_Rarely,1353,Sales,3,2,Other,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,20,40.0,451.0,0.75,3.0,1666.3333333333333
38,0.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,3,4,3,4,2,3,4,2,0,3,0.5,0.75,0.5,34,4.0,99.0,1.0,4.0,652.5
41,0.0,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,0.10526315789473684,0.47368421052631576,0.21052631578947367,22,19.0,25.6,1.0,1.5833333333333333,323.7368421052632
46,0.0,Travel_Rarely,488,Sales,2,3,Technical Degree,3,Female,75,1,4,Manager,2,Married,16872,14977,3,Yes,12,3,2,1,28,2,2,7,7,7,7,1.0,1.0,0.2857142857142857,18,9.333333333333334,244.0,0.25,0.875,2410.285714285714
30,0.0,Travel_Rarely,1082,Sales,12,3,Technical Degree,2,Female,83,3,2,Sales Executive,3,Single,6577,19558,0,No,11,3,2,0,6,6,3,5,4,4,4,0.8,0.8,1.2,24,40.0,90.16666666666667,0.8333333333333334,1.0,1315.4
46,0.0,Travel_Rarely,430,Research & Development,1,4,Medical,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,No,17,3,4,2,23,0,3,2,2,2,2,1.0,1.0,0.0,23,2.5555555555555554,430.0,0.08695652173913043,0.6666666666666666,9813.5
27,0.0,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,0.8571428571428571,1.0,0.2857142857142857,18,1.125,139.28571428571428,0.7777777777777778,7.0,973.0
32,0.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,0.875,0.875,0.25,22,2.5,658.0,0.8,8.0,624.75
41,0.0,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Yes,18,3,3,0,16,3,3,1,0,0,0,0.0,0.0,3.0,25,5.333333333333333,149.33333333333334,0.0625,1.0,13591.0
21,1.0,Travel_Frequently,756,Sales,1,1,Technical Degree,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Yes,11,3,3,0,3,3,3,3,2,1,2,0.6666666666666666,0.6666666666666666,1.0,18,3.0,756.0,1.0,1.5,724.6666666666666
34,0.0,Travel_Frequently,560,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,No,14,3,3,2,10,2,3,4,3,1,3,0.75,0.75,0.5,24,2.0,560.0,0.4,2.0,749.0
36,0.0,Travel_Frequently,566,Research & Development,18,4,Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3688,7122,4,No,18,3,4,2,4,2,3,1,0,0,0,0.0,0.0,2.0,32,1.0,31.444444444444443,0.25,1.0,3688.0
34,0.0,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,0.75,0.5,0.75,28,1.0,151.5,0.6666666666666666,2.0,557.75
26,1.0,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,No,12,3,3,0,1,2,2,1,0,0,1,0.0,1.0,2.0,25,1.0,54.28,1.0,1.0,2293.0
48,0.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,No,11,3,3,0,7,4,2,1,0,0,0,0.0,0.0,4.0,41,1.4,484.5,0.14285714285714285,1.0,2559.0
53,0.0,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,0.5,0.75,0.75,48,5.0,83.38461538461539,0.8,2.0,1112.5
39,0.0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4,0.8,0.8,0.4,31,2.6666666666666665,71.33333333333333,0.625,2.5,1224.0
31,0.0,Travel_Rarely,326,Sales,8,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,No,18,3,1,1,13,5,3,13,7,9,9,0.5384615384615384,0.6923076923076923,0.38461538461538464,18,13.0,40.75,1.0,1.3,830.2307692307693
27,0.0,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,0.3333333333333333,0.0,0.5,19,2.6666666666666665,396.5,0.75,6.0,845.1666666666666
45,0.0,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761,19239,4,Yes,12,3,3,1,18,2,3,5,4,0,2,0.8,0.4,0.4,27,4.5,103.33333333333333,0.2777777777777778,5.0,2152.2
32,0.0,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,2794,26062,1,No,20,4,3,0,5,3,1,5,1,0,3,0.2,0.6,0.6,27,5.0,187.28571428571428,1.0,5.0,558.8
56,0.0,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,No,11,3,1,0,37,3,2,6,4,0,2,0.6666666666666666,0.3333333333333333,0.5,19,9.25,200.0,0.16216216216216217,6.0,1210.0
51,0.0,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,0.0,0.0,2.0,41,5.0,167.0,0.1,1.0,6132.0
50,0.0,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,No,16,3,4,0,30,3,3,4,3,0,3,0.75,0.75,0.75,20,6.0,345.5,0.13333333333333333,4.0,4409.75
28,0.0,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,No,17,3,2,3,10,3,2,9,7,1,7,0.7777777777777778,0.7777777777777778,0.3333333333333333,18,40.0,316.6666666666667,0.9,4.5,850.5555555555555
33,1.0,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,22,4,2,0,14,4,3,13,7,3,8,0.5384615384615384,0.6153846153846154,0.3076923076923077,19,14.0,28.517241379310345,0.9285714285714286,3.25,346.7692307692308
29,1.0,Travel_Rarely,906,Research & Development,10,3,Life Sciences,4,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Yes,20,4,3,0,3,5,3,0,0,0,0,,,6.0,26,0.5,90.6,0.0,0.0,18711.0
41,0.0,Travel_Rarely,549,Research & Development,7,2,Medical,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,No,14,3,2,0,8,6,3,2,2,2,1,1.0,0.5,3.0,33,1.3333333333333333,78.42857142857143,0.25,0.6666666666666666,2501.5
52,1.0,Travel_Rarely,723,Research & Development,8,4,Medical,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,No,15,3,1,0,11,3,2,8,2,7,7,0.25,0.875,0.375,41,5.5,90.375,0.7272727272727273,1.0,617.625
22,1.0,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,,,6.0,21,40.0,418.6666666666667,0.0,0.0,18711.0
28,0.0,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,0.8333333333333334,0.5,0.3333333333333333,22,6.0,62.05263157894737,1.0,1.5,532.6666666666666
27,0.0,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,0.5,0.25,0.0,22,40.0,371.6666666666667,0.8,2.0,511.25
47,0.0,Travel_Frequently,1309,Sales,4,1,Medical,2,Male,99,3,2,Sales Representative,3,Single,2976,25751,3,No,19,3,1,0,5,3,3,0,0,0,0,,,6.0,42,1.6666666666666667,327.25,0.0,0.0,18711.0
44,0.0,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,0.6666666666666666,0.6666666666666666,1.0,27,4.25,21.26086956521739,0.17647058823529413,1.5,680.6666666666666
33,0.0,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,No,13,3,4,1,8,5,3,8,7,1,6,0.875,0.75,0.625,25,8.0,66.5,1.0,4.0,344.5
